c1,c2,c3,mu_c,alpha,beta,sigma_c,s_m_r,s_r1,s_r2
0.119981,0.9223,1.39022,1.91356,0.478199,0.874064,1.46777,0.672364,0.565107,1.11679
0.386421,1.20212,0.591972,2.22255,0.481654,0.897337,1.28332,0.400031,0.547891,0.953856
0.375421,1.15257,0.588295,2.13502,0.445154,0.860642,1.23324,0.415782,0.556031,0.974111
0.312073,1.06543,0.797222,2.56099,0.501495,0.908472,1.06337,0.529675,0.537839,1.23332
0.395497,1.09641,0.78314,1.88507,0.508577,0.862551,1.25809,0.575679,0.558139,1.08508
0.257616,1.04766,0.800771,2.24406,0.519448,0.900066,1.6429,0.586193,0.544317,1.34217
0.227198,0.885213,0.695604,1.54382,0.521607,0.964008,1.67521,0.570716,0.556201,1.14641
0.273609,0.797027,0.491003,1.75716,0.492523,0.986368,1.5861,0.723702,0.565189,0.968729
0.270386,0.775259,0.318812,1.97657,0.392377,0.827776,1.49147,0.748704,0.563876,1.06408
0.182778,0.649544,0.933243,1.69079,0.506514,0.918959,1.55126,0.701161,0.556396,1.14613
0.026249,0.516768,1.17379,2.30707,0.55732,0.951191,1.75924,0.695115,0.551495,1.27941
-0.106735,0.35097,1.34344,2.5124,0.599135,0.968208,2.06633,0.726392,0.54642,1.25741
-0.0806182,0.385117,1.41341,2.574,0.602924,0.972701,1.69685,0.831253,0.534568,1.21894
-0.0769638,0.307384,1.23314,2.14243,0.422708,0.637975,1.81913,0.63685,0.546202,1.35595
-0.0705626,0.366038,1.30838,1.63917,0.484001,0.770828,1.90748,0.781505,0.538295,1.32099
-0.0426088,0.320525,1.18352,2.00556,0.512523,0.871054,1.40138,0.707817,0.548614,1.15398
-0.00557277,0.350164,1.12659,2.12454,0.48213,0.887235,1.35202,0.743463,0.541141,1.18079
-0.14658,0.427495,1.27331,1.37018,0.550368,0.869464,2.14003,0.755733,0.500583,1.59816
0.0511987,0.576959,1.05723,1.22615,0.557709,0.904157,2.62053,0.795257,0.499921,1.47706
0.363288,0.845909,0.475863,2.66222,0.629597,0.96868,1.47605,0.549711,0.555827,1.32767
0.470805,0.961402,0.574199,2.36871,0.443436,0.817129,2.0427,0.744217,0.546411,1.18283
0.418151,0.936736,0.619413,2.65653,0.528375,0.837754,1.876,0.780537,0.55671,1.22272
0.535492,1.02896,0.463941,1.776,0.555679,0.834418,2.69111,0.647525,0.520336,1.58175
0.321114,0.955703,0.621952,1.26697,0.51598,0.941347,1.6673,0.587718,0.574673,1.06433
0.338498,0.935231,0.493746,2.33004,0.418421,0.694848,1.29952,0.582906,0.539811,1.22405
0.349632,1.02762,0.5995,1.33163,0.562957,0.981386,1.54913,0.473025,0.57956,0.89202
0.326763,1.25388,0.443248,2.60599,0.424539,0.763401,1.44247,0.587521,0.538006,1.26911
0.352774,1.04964,0.663443,1.66762,0.503776,0.895708,1.46123,0.59202,0.548774,1.26187
0.37169,1.09091,0.622958,1.44814,0.47937,0.913782,2.20901,0.831426,0.561986,0.961978
0.357933,1.11431,0.4441,1.48227,0.474228,0.928037,1.94697,0.650377,0.546046,1.11094
0.378659,1.13078,0.356682,1.85228,0.463093,0.834202,1.74495,0.526744,0.541926,1.12535
0.472346,1.18803,0.3705,2.87001,0.560901,0.930275,1.88126,0.565892,0.544561,1.44267
0.555858,1.24007,0.298951,1.80783,0.507352,0.869456,2.05313,0.554126,0.554087,1.06207
0.628419,1.36711,0.480264,2.08055,0.586039,0.967791,1.55463,0.541306,0.543755,1.26915
0.75215,1.57726,0.0415325,2.31616,0.510491,0.869491,2.01285,0.486674,0.537093,1.31148
0.660821,1.37732,0.121844,2.95221,0.479586,0.847864,2.20773,0.536956,0.543168,1.33277
0.540198,1.34264,0.717671,1.59727,0.585758,0.941077,1.77514,0.479281,0.515604,1.59326
0.421878,1.21487,0.72525,2.73189,0.585923,0.961794,1.63615,0.542283,0.543612,1.23438
0.4252,1.29299,0.640551,1.65805,0.543137,0.826567,2.27283,0.516322,0.522302,1.56504
0.305457,1.05573,1.0307,2.29597,0.58293,0.963476,1.79678,0.429128,0.564009,1.13471
0.269514,1.0035,1.04563,2.16268,0.529719,0.877149,1.68597,0.506275,0.578424,1.12468
0.474729,1.33604,0.813092,2.4281,0.535239,0.985741,2.05686,0.466546,0.538274,1.14525
0.338137,1.13186,1.27279,1.97955,0.567148,0.96064,1.80338,0.678486,0.535215,1.47348
0.307563,1.19474,1.32057,2.01024,0.556646,0.961712,1.87191,0.655749,0.541224,1.41805
0.406494,1.22194,1.27133,1.88186,0.533998,0.892403,1.64141,0.44029,0.536424,1.31379
0.306357,1.03809,1.23894,1.86253,0.565296,0.915117,1.51912,0.483149,0.53416,1.49883
0.230729,1.05794,1.41455,1.37339,0.541438,0.928514,1.37139,0.559665,0.52267,1.15368
0.182456,1.09817,1.21803,1.60019,0.569722,0.876789,1.76851,0.437828,0.549247,1.39254
0.158632,0.994241,1.2969,1.76014,0.54014,0.896319,1.30201,0.572909,0.52938,1.54805
0.140888,0.993648,1.26058,1.72027,0.579374,0.927894,1.4608,0.648589,0.53539,1.48508
0.261199,1.20672,0.974789,1.79391,0.547626,0.884948,1.71264,0.545496,0.534467,1.30992
0.240315,1.16269,1.04967,1.5831,0.518044,0.816779,1.73009,0.491294,0.542021,1.23597
0.437416,1.28397,0.724513,1.29362,0.529576,0.971766,2.04167,0.535689,0.528363,1.27426
